ID,Landuse2009,D_station,D_Road,D_River,D_Open,Pop_density,DEM,Slope,Entropy,Landvalue,Area,Zone,Results,Landuse2014
19970,1,989.615,56.0066,356.298,167.333,4474.7,7.63779,2.29208,0.739973,6702538.503,655.5944274,1,1,1
19971,2,812.569,36.4738,605.315,147.355,2768.07,18.0435,4.35051,0.762384,7859943.379,1669.317204,2,1,2
19972,2,900.872,25.954,543.71,235.297,2768.07,16.8622,3.83265,0.75803,7101035.824,581.6505299,2,1,2
19973,5,741.943,213.324,48.7601,19.8774,2780.53,5.32304,3.01946,0.85886,8306674.187,1310.232178,3,1,5
19974,5,799.531,42.64,451.293,259.933,2768.07,10.951,1.43317,0.726091,4997025.271,1176.186337,3,1,5
19975,5,808.278,27.5188,307.84,260.042,2780.53,10.2083,2.97162,0.723568,6920174.823,430.886787,2,1,5
19976,5,823.789,40.3691,293.868,239.89,2780.53,9.1448,5.07402,0.731261,6521904.547,866.3578927,2,1,5
19977,5,839.349,40.2564,292.833,224.115,2780.53,8.53818,5.9763,0.731689,6706448.366,867.0963802,2,1,5
19978,1,604.863,162.283,821.573,27.7288,2252.95,13.9799,3.32352,0.846005,7859441.963,284.9028821,2,1,1
19979,1,467.051,71.8949,829.362,75.3101,1609.83,26.2075,10.1598,0.868261,5071721.403,3.368398116,1,1,1
19980,1,434.805,91.6447,777.207,105.498,1609.83,29.5288,4.97277,0.83625,8945579.36,3.422235422,2,1,1
19981,1,1020.43,23.9561,486.966,279.058,2870.89,10.6377,5.3756,0.785675,8192382.731,373.7062192,2,1,1
19982,1,939.105,23.5202,567.392,248.307,2870.89,18.1644,4.42166,0.802978,7492496.752,375.7300293,2,1,1
19983,2,906.81,21.3987,600.732,206.396,2870.89,20.621,5.16023,0.851822,8704719.5,364.0874733,2,1,2
19984,1,985.116,26.0883,522.254,304.214,2870.89,13.8832,4.77819,0.784882,6707869.194,441.8962556,2,1,1
19985,1,773.94,23.7409,674.701,67.7851,2768.07,12.8591,6.49809,0.780839,10363973.65,367.1032395,2,1,1
19986,1,879.997,60.076,507.32,254.575,2768.07,13.6195,4.35849,0.760797,5883256.712,2020.103145,3,2,2
19987,1,1119.27,107.355,109.345,77.9578,3772.02,11.3242,6.22755,0.777383,8928747.649,454.9589846,3,3,3
19988,1,327.628,76.3158,664.046,108.164,2080.25,8.58498,4.97795,0.777563,5029328.351,456.584983,1,1,1
19989,1,337.683,74.1392,674.536,113.42,2080.25,8.34643,5.09681,0.773751,5207855.771,462.914471,1,1,1
19990,3,498.709,25.8623,974.87,52.6954,2491.25,6.18581,2.25781,0.557589,9373924.104,2708.945093,3,1,3
19991,1,604.155,113.082,2597.1,116.431,3060.45,8.7101,2.72437,0.718465,4498122.557,535.2988851,1,1,1
19992,1,592.571,39.2888,2317.88,314.023,2752.93,31.5195,9.04288,0.422338,5185157.622,593.2856667,1,1,1
19993,1,297.34,22.0064,544.987,44.2636,2252.95,6.02838,3.82902,0.84006,10303499.49,914.4692474,3,3,3
19994,1,364.544,84.4937,607.184,44.2922,2252.95,7.74986,1.36509,0.869141,10715228.15,458.0086389,3,3,3
19995,1,223.965,120.855,159.058,145.945,1309.66,8.43592,5.52656,0.835658,6632914.764,632.4085009,3,3,3
19996,5,491.913,72.49,1053.54,125.033,6627.57,20.5701,6.94282,0.873952,7306952.12,384.4246435,2,1,5
19997,5,495.819,54.7767,1036.63,107.738,6627.57,19.1101,5.50895,0.873047,7845562.704,311.6738304,2,1,5
19998,4,494.685,26.7578,1009.67,81.5054,6627.57,16.1617,4.67435,0.870693,8136810.352,339.4916607,2,1,4
19999,4,499.202,41.0088,1023.35,94.7607,6627.57,17.4935,6.6129,0.872734,7669491.716,456.9499864,2,1,4
20000,1,433.715,31.5834,958.639,22.4955,6627.57,17.0976,5.48005,0.862042,9146697.254,336.3703861,2,1,1
20001,1,424.572,41.7545,949.013,17.2672,6627.57,18.0018,4.09194,0.854499,8750682.581,336.4009741,2,1,1
20002,1,406.44,57.987,929.797,17.2656,6627.57,18.6971,5.09564,0.835902,8070002.148,336.3634092,2,1,1
20003,1,397.455,58.0359,920.209,22.4936,6627.57,19.2438,5.30098,0.82486,8069847.735,336.3678755,2,1,1
20004,1,388.53,58.0858,910.633,30.3606,6627.57,20.1825,5.81293,0.811089,8564917.078,336.3737918,2,1,1
20005,4,396.372,23.8481,658.636,93.5146,2428.65,23.7079,7.97061,0.828781,8992395.358,437.0603461,3,1,4
20006,5,411.751,23.6214,655.67,77.9248,2428.65,25.1077,6.29962,0.831055,9115981.375,409.7228876,3,1,5
20007,5,426.215,23.3597,652.759,60.3367,2428.65,26.4518,6.52652,0.830933,8659262.183,545.6096424,3,1,5
20008,1,298.194,171.711,1078.23,36.2279,3141.73,9.01496,3.13666,0.720553,8541933.046,426.1830749,3,1,1
20009,1,288.826,162.521,1086.29,36.3221,3141.73,9.53436,3.08607,0.721169,8203908.791,427.1888351,3,1,1
20010,1,268.395,142.754,1103.78,36.4525,3141.73,10.686,3.24526,0.726766,8625875.09,471.7677207,3,1,1
20011,1,258.283,132.654,1112.76,36.5751,3141.73,11.4158,5.19592,0.729562,8616829.398,476.4980141,3,1,1
20012,1,247.346,122.051,1122.23,36.6342,3141.73,12.3257,5.26209,0.730936,8754656.719,520.1511492,3,1,1
20013,1,307.571,171.119,1063.15,36.6877,3141.73,8.33194,1.85672,0.720553,8833268.102,1124.50494,3,1,1
20014,1,329.43,164.499,1039.27,55.0116,3141.73,8.56273,1.83346,0.720553,9318826.529,241.8666175,3,1,1
20015,1,312.867,181.999,1061.97,67.4372,3141.73,9.44185,2.00891,0.723153,8640136.067,241.1350283,3,1,1
20016,1,288.216,157.859,1083.62,67.6362,3141.73,10.9519,4.96036,0.725255,8582415.319,325.7727156,3,1,1
20017,1,242.061,106.713,1130.32,66.845,3141.73,15.1244,5.44766,0.720548,8800404.753,319.8048564,3,1,1
20018,1,256.928,123.807,1114.67,66.8476,3141.73,13.7589,2.9542,0.727206,8586506.113,319.7045013,3,1,1
20019,1,229.002,90.9293,1144.6,68.3726,3141.73,16.4045,3.24637,0.716913,9094150.31,345.6428378,3,1,1
20020,1,611.965,19.0137,797.636,86.4664,5418.46,14.6617,3.79843,0.628502,8039595.444,382.2920177,1,1,1
20021,1,583.322,57.2436,785.565,91.229,5418.46,16.1052,5.78541,0.643561,8023547.225,475.6698427,1,1,1
20022,1,577.181,26.7803,768.631,109.285,5418.46,15.7887,5.47154,0.650913,7830011.651,477.2456144,1,1,1
20023,1,592.133,27.2623,779.242,100.304,5418.46,14.5503,4.34427,0.641506,8015531.037,315.6612869,1,1,1
20024,1,711.881,29.3971,871.293,70.5886,5468.71,13.3316,4.21482,0.646774,6317517.256,413.7558977,2,1,1
20025,1,723.092,30.9216,879.676,69.5784,5468.71,13.3295,4.17934,0.644301,6446916.014,404.6471951,2,1,1
20026,1,660.924,36.877,852.023,55.1453,5468.71,15.6726,7.74802,0.641194,7528597.721,405.9162575,2,1,1
20027,1,664.35,36.6863,860.382,45.0767,5468.71,16.7931,8.04756,0.637771,7548708.761,405.1294229,2,1,1
20028,1,656.047,31.8571,841.628,67.7328,5468.71,14.5272,3.92917,0.655066,7535327.335,610.3982545,2,1,1
20029,1,858.615,94.6946,878.166,142.974,5468.71,12.384,4.01547,0.610415,6067008.731,415.1979246,2,1,1
20030,1,843.74,54.5938,918.225,140.826,5468.71,12.0364,3.57991,0.671298,6794641.798,404.6372827,2,1,1
20031,1,852.995,64.6512,908.178,140.825,5468.71,12.0253,3.65556,0.64621,7536270.958,404.6832117,2,1,1
20032,1,856.662,84.6362,888.214,141.583,5468.71,12.2934,4.03879,0.619187,6028811.2,394.1971152,2,1,1
20033,1,860.786,104.76,868.117,144.452,5468.71,13.0525,4.31627,0.594933,5854863.402,394.8171651,2,1,1
20034,1,805.01,70.0111,902.622,88.9419,5468.71,14.4795,4.33934,0.654283,8013811.232,534.388346,2,1,1
20035,1,356.676,216.646,2017,142.396,4088.59,19.7177,5.55217,0.512493,8473848.86,249.9010589,1,1,1
20036,1,381.902,191.42,2015.38,123.204,4088.59,22.132,7.93302,0.501161,6439591.34,250.1157075,1,1,1
20037,1,394.515,178.849,2014.66,114.501,4088.59,22.8405,6.79293,0.494459,7070491.958,248.5867324,1,1,1
20038,1,419.741,153.582,2013.52,99.5976,4088.59,24.4389,2.81644,0.481416,8248335.05,250.4233967,1,1,1
20039,1,444.967,128.357,2012.44,89.4658,4088.59,26.6166,9.16797,0.459692,8274767.934,250.6555792,1,1,1
20040,1,457.58,115.744,2011.99,86.7389,4088.59,28.4018,10.57,0.449244,8634995.504,250.7383081,1,1,1
20041,1,482.806,90.5175,2011.33,85.8813,4088.59,33.4079,10.9528,0.444281,8759605.633,250.9880589,1,1,1
20042,1,508.032,65.2922,2010.99,89.1004,4088.59,39.2951,12.4415,0.472374,8639331.964,251.1724371,1,1,1
20043,1,520.645,52.6794,2010.92,93.2496,4088.59,41.8015,12.0751,0.490944,8256984.794,251.2801471,1,1,1
20044,1,545.872,21.1655,2005.8,105.118,4088.59,47.2707,7.1435,0.497812,8791754.507,250.7159144,1,1,1
20045,1,530.964,28.7609,2025.8,117.523,4088.59,45.7404,8.32528,0.497675,7680997.55,402.6784619,1,1,1
20046,1,531.719,28.8561,2045.84,135.127,4088.59,44.4089,10.0279,0.487166,6020047.435,403.0222261,1,1,1
20047,1,517.7,55.568,2040.95,120.671,4088.59,40.2609,10.7421,0.479764,7091428.839,532.2932371,1,1,1
20048,1,497.588,77.2918,2041.11,116.504,4088.59,37.2523,10.0594,0.451733,8172033.481,403.3876718,1,1,1
20049,1,487.532,87.3501,2041.27,115.911,4088.59,35.5528,10.0102,0.444602,8403525.455,403.4105442,1,1,1
20050,1,477.476,97.4082,2041.47,115.835,4088.59,33.921,8.57312,0.437598,8340113.132,403.4166534,1,1,1
20051,1,457.364,117.524,2042.02,116.681,4088.59,31.2378,10.355,0.450076,8179445.607,403.4833476,1,1,1
20052,1,447.308,127.583,2042.37,118.339,4088.59,29.6685,8.78745,0.454735,7727890.141,403.49765,1,1,1
20053,1,437.251,137.641,2042.78,120.814,4088.59,28.549,9.62168,0.465187,7933034.678,403.5367755,1,1,1
20054,1,417.141,157.757,2043.65,128.01,4088.59,25.2875,8.74627,0.481527,7686211.002,403.5768126,1,1,1
20055,1,407.086,167.815,2044.09,132.611,4088.59,24.2398,9.06278,0.488386,7981111.931,403.5482985,1,1,1
20056,1,356.812,213.018,2036.78,152.615,4088.59,19.3147,2.85302,0.509034,7612786.593,409.4390876,1,1,1
20057,1,397.031,177.873,2044.57,137.793,4088.59,22.925,9.84013,0.491888,6666902.309,403.6124317,1,1,1
20058,1,376.921,197.989,2045.68,149.654,4088.59,20.6695,6.41205,0.505377,7211197.419,403.6547712,1,1,1
20059,1,467.42,107.466,2041.72,115.876,4088.59,32.7313,8.73641,0.439466,8272301.252,403.4467471,1,1,1
20060,1,582.045,26.6331,2506.1,234.885,2752.93,24.6505,6.20958,0.685836,5906498.573,1079.823254,1,1,1
20061,1,591.744,39.0048,2511.93,231.374,2752.93,22.2562,7.76935,0.694566,5882736.803,217.2004483,1,1,1
20062,1,574.735,52.2507,2491.28,252.045,2752.93,23.0768,8.02842,0.682128,5792733.647,216.6471695,1,1,1
20063,1,566.51,58.7198,2481.18,262.144,2752.93,22.8492,9.23565,0.671502,5579554.246,216.5458974,1,1,1
20064,1,497.85,116.426,2411.69,329.733,2752.93,19.0532,4.72048,0.529139,6159901.226,301.0071018,1,1,1
20065,1,491.469,109.819,2412.51,323.617,2752.93,18.3912,5.33725,0.519665,5884380.395,300.8000732,1,1,1
20066,1,444.399,82.4288,2386.03,327.641,2752.93,13.4161,6.42695,0.430582,5613908.986,316.4966702,1,1,1
20067,1,437.482,85.5452,2376.73,335.91,2752.93,12.5295,6.21608,0.427778,5767986.744,263.0413931,1,1,1
20068,1,470.038,120.859,2383.28,347.738,2752.93,16.1524,6.23261,0.519665,5884380.395,285.0307684,1,1,1
20069,1,476.788,130.51,2382.49,353.42,2752.93,16.5028,6.77465,0.529139,6159901.226,284.0471763,1,1,1
20070,1,491.297,126.431,2381.38,356.294,2752.93,16.3623,9.08986,0.546261,5867681.174,260.0879174,1,1,1
20071,1,517.556,94.6426,2402.29,323.239,2752.93,18.8992,6.92716,0.569171,5473376.382,670.1828868,1,1,1
20072,1,530.184,80.2055,2419.14,311.52,2752.93,21.0287,7.3249,0.596986,5189123.833,663.6262889,1,1,1
20073,1,542.835,66.9359,2435.92,300.396,2752.93,23.1782,7.24375,0.620728,6032042.91,663.617497,1,1,1
20074,1,555.704,54.0227,2452.62,287.194,2752.93,24.8476,5.88793,0.639981,5969540.111,657.9924706,1,1,1
20075,1,568.604,41.7278,2469.4,270.423,2752.93,25.9791,4.47587,0.663192,5393263.284,669.2873326,1,1,1
20076,1,611.804,16.5909,2544.4,199.081,2752.93,20.7132,6.14269,0.702632,5412529.307,541.4975058,1,1,1
20077,1,600.139,30.5302,2523.95,219.354,2752.93,22.1457,7.19116,0.701092,5663027.381,299.350313,1,1,1
20078,1,368.949,133.751,1845.4,109.565,4992.35,53.8269,16.6854,0.558638,9354740.428,258.4446991,1,1,1
20079,1,377.475,142.938,1842.37,99.7366,4992.35,52.2342,19.3329,0.556743,8938517.93,348.485163,1,1,1
20080,1,387.414,153.264,1839.15,89.0058,4992.35,50.8745,18.9889,0.550924,7732757.58,415.7980902,1,1,1
20081,1,397.872,163.738,1835.88,78.4559,4992.35,50.1451,18.9788,0.537032,6910309.706,450.046843,1,1,1
20082,1,411.947,179.778,1828.77,63.5707,4992.35,51.8817,16.8802,0.530279,7135935.761,762.8056467,1,1,1
20083,1,407.844,187.443,1849.28,46.1167,4992.35,45.8136,17.9182,0.531439,6803329.045,503.8561115,1,1,1
20084,1,391.017,179.252,1919.2,68.7621,4992.35,31.1518,10.9024,0.533095,5990869.931,460.1989805,1,1,1
20085,1,388.896,178.321,1928.98,70.7525,4992.35,30.5944,9.908,0.537255,5878870.152,445.4308794,1,1,1
20086,1,383.778,175.541,1958.39,78.1068,4992.35,28.1107,8.61208,0.531366,5214865.606,483.9710616,1,1,1
20087,1,382.504,175.023,1968.68,82.351,4992.35,27.0048,7.27019,0.519056,6971995.981,509.9063858,1,1,1
20088,1,418.745,155.024,1982.85,75.7627,4992.35,27.0646,8.58374,0.514676,8163802.467,248.4116104,1,1,1
20089,1,393.509,180.294,1984.01,94.896,4992.35,25.7419,10.4049,0.518375,6901902.956,248.4304136,1,1,1
20090,1,343.933,177.081,1922.61,106.559,4992.35,35.2863,12.9512,0.535304,6184393.801,526.2907804,1,1,1
20091,1,346.942,170.263,1911.43,103.222,4992.35,37.5038,14.2692,0.531292,5570075.332,512.0768992,1,1,1
20092,1,350.64,166.455,1899.5,98.3586,4992.35,39.2871,14.8279,0.537977,5571498.985,511.63155,1,1,1
20093,1,354.705,162.798,1887.56,94.765,4992.35,41.2317,16.1202,0.542002,5888204.721,511.1069144,1,1,1
20094,1,359.119,159.142,1875.63,92.5909,4992.35,43.7755,18.2327,0.548822,5983827.069,510.6474503,1,1,1
20095,1,403.999,186.519,1859.23,45.2779,4992.35,42.7899,16.6561,0.538066,6436604.714,509.8645711,1,1,1
20096,1,402.157,185.969,1866.74,45.4706,4992.35,40.5961,16.4944,0.544383,5990515.664,255.2492957,1,1,1
20097,1,400.368,185.601,1871.75,46.2827,4992.35,39.1876,12.4129,0.551366,5771033.46,255.3922026,1,1,1
20098,1,393.769,184.316,1889.29,52.913,4992.35,36.3725,13.2293,0.542372,5571660.531,512.2062045,1,1,1
20099,1,388.09,182.847,1909.33,65.6257,4992.35,32.7415,12.3069,0.53278,5642433.327,513.6756904,1,1,1
20100,1,385.265,176.93,1943.59,74.0165,4992.35,29.1629,8.34795,0.537078,5735193.777,926.8205249,1,1,1
20101,1,330.88,185.448,1988.24,150.497,4992.35,25.8313,9.01976,0.532559,9361244.427,246.2669849,1,1,1
20102,1,334.456,183.82,1967.59,137.499,4992.35,28.7826,11.8653,0.534392,7666149.682,477.9074392,1,1,1
20103,1,355.882,204.194,1975.97,123.412,4992.35,25.9105,10.7812,0.533386,6565343.335,506.6663565,1,1,1
20104,1,368.388,205.518,1975.18,111.832,4992.35,25.0732,9.27353,0.529236,5433058.474,504.504973,1,1,1
20105,1,338.688,176.309,1945.94,128.878,4992.35,32.768,11.5801,0.550578,6328675.341,432.1948417,1,1,1
20106,1,337.61,200.68,1945.48,105.764,4992.35,30.1903,10.1388,0.537678,6046413.147,518.08749,1,1,1
20107,1,530.865,78.6288,2611.43,93.8977,1514.44,12.4039,5.40329,0.826172,6357184.818,439.9254948,1,1,1
20108,1,486.106,67.3217,2572.05,135.744,1514.44,13.6318,7.14846,0.78116,6336902.653,403.0542169,1,1,1
20109,1,479.055,67.1808,2565.61,144.231,1514.44,14.1705,7.63308,0.76748,5992379.9,403.3850477,1,1,1
20110,1,472.136,67.0871,2559.2,152.976,1514.44,14.6252,8.19963,0.761156,6027668.309,403.7487004,2,1,1
20111,1,494.416,182.909,2540.93,184.723,3060.45,24.4289,5.28565,0.687513,6674873.091,538.5409649,2,1,1
20112,1,502.469,194.354,2543.34,191.016,3060.45,21.3708,12.2351,0.682187,6313787.243,677.008459,2,1,1
20113,1,520.341,195.609,2544.25,200.668,3060.45,14.7968,5.51614,0.669415,5796461.286,396.2255688,2,1,1
20114,1,531.284,175.854,2547.05,184.78,3060.45,12.6732,6.88789,0.683488,5799773.854,426.4643171,2,1,1
20115,1,543.222,156.205,2549.95,165.547,3060.45,10.5881,3.87287,0.656995,6554231.332,383.5266124,2,1,1
20116,1,519.266,147.039,2510.53,165.368,3060.45,11.3767,2.809,0.65912,6238644.309,646.2535988,2,1,1
20117,1,499.872,178.212,2507.54,194.011,3060.45,12.4903,5.19878,0.682247,5889779.609,612.4670191,2,1,1
20118,1,491.259,188.211,2505.5,207.563,3060.45,14.1288,6.96762,0.676772,5707889.547,581.2443901,2,1,1
20119,1,482.525,179.995,2503.45,221.078,3060.45,15.8247,6.44996,0.665771,6363216.303,606.7814768,2,1,1
20120,1,459.011,152.862,2493.23,238.955,3060.45,20.5082,8.4718,0.63075,6820718.762,600.4995654,2,1,1
20121,1,450.973,141.936,2491.12,233.755,3060.45,23.6194,8.56587,0.625386,6486848.098,611.9080807,2,1,1
20122,1,545.466,143.905,2536.66,156.348,3060.45,10.6812,1.6053,0.655721,6315082.64,368.3900808,2,1,1
20123,1,614.775,30.8858,2549.98,61.6165,3060.45,18.6321,4.98803,0.622705,5434518.845,218.317683,1,1,1
20124,1,607.74,22.3167,2525.22,60.0836,3060.45,20.7496,5.21085,0.613535,6430274.989,491.9740982,1,1,1
20125,1,590.71,45.5109,2520.99,77.6461,3060.45,19.7575,5.10579,0.615998,6260243.213,455.1682415,2,1,1
20126,1,561.428,89.6297,2522.31,114.372,3060.45,14.5661,5.69847,0.655582,7254736.233,404.7519446,2,1,1
20127,1,633.64,40.199,2581.74,52.8344,3060.45,14.5517,8.3691,0.682222,6324822.019,292.0945924,1,1,1
20128,1,646.96,20.5931,2585.07,34.6129,3060.45,14.8677,7.64053,0.695816,6891778.549,311.3678884,1,1,1
20129,1,559.235,112.43,2532.23,129.127,3060.45,12.0796,4.55882,0.663941,7939472.74,298.9500694,2,1,1
20130,1,575.735,105.309,2562.61,115.707,3060.45,10.6301,4.19939,0.675557,7303553.864,910.4715278,2,1,1
20131,1,522.058,33.0454,2555.85,136.341,1514.44,8.07118,7.24307,0.754973,2960993.381,1006.380989,1,1,1
20132,1,519.914,34.7509,2563.79,128.767,1514.44,10.1659,7.59939,0.764444,3569047.52,594.9177775,1,1,1
20133,1,512.798,33.7888,2574.41,129.467,1514.44,13.1874,5.33383,0.796061,4780907.691,479.1343785,1,1,1
20134,1,499.027,29.103,2566.26,135.923,1514.44,15.2636,3.69278,0.790827,4711742.263,609.0178692,1,1,1
20135,1,524.842,54.0183,2591.19,110.855,1514.44,13.348,5.35943,0.80472,4608346.644,618.629308,1,1,1
20136,1,539.585,67.5803,2605.49,98.2593,1514.44,12.9539,3.28834,0.830337,4665617.905,367.0815399,1,1,1
20137,1,554.5,85.0212,2622.96,81.0747,1514.44,11.5583,5.82122,0.840397,4957423.458,540.2478831,1,1,1
20138,1,568.865,103.025,2640.72,64.686,1514.44,9.75894,5.86056,0.851377,5415454.358,643.4070743,1,1,1
20139,1,556.558,79.3685,2617.43,82.8916,1514.44,8.56093,6.01119,0.802042,4683752.868,730.951519,1,1,1
20140,1,557.564,80.6011,2614.75,80.5297,1514.44,8.03629,5.6592,0.799525,4592178.18,626.5662669,1,1,1
20141,1,558.451,79.0668,2609.37,83.208,1514.44,7.41856,7.45328,0.790126,4358281.979,635.9074503,1,1,1
20142,1,559.51,74.2958,2600.11,91.9075,1514.44,6.25963,6.48794,0.773578,3760617.386,667.0364769,1,1,1
20143,1,570.592,101.037,2639.22,62.8765,1514.44,9.49876,6.40271,0.83919,4981203.636,634.4255504,1,1,1
20144,1,574.707,26.757,2580.16,134.993,1514.44,7.65928,5.51416,0.753928,3898845.675,1172.965556,2,1,1
20145,1,808.996,27.6513,2618.37,41.1446,2752.93,14.1535,9.35106,0.690848,5829480.808,631.3255121,1,1,1
20146,1,797.847,27.7445,2603.3,46.6959,2752.93,14.5004,9.68801,0.688298,6814515.462,582.7645253,1,1,1
20147,1,790.169,27.8195,2591.05,53.9704,2752.93,16.7134,12.9836,0.68601,7068331.97,404.6915375,1,1,1
20148,1,812.776,67.6844,2653.14,49.7151,2752.93,11.9789,9.74752,0.685798,5767596.983,404.69343,1,1,1
20149,1,804.613,67.745,2643.09,58.947,2752.93,14.2087,9.66784,0.689176,6313797.138,404.7826576,1,1,1
20150,1,794.471,67.8151,2631.79,69.506,2752.93,15.6928,7.56729,0.689739,6266579.091,505.8951901,1,1,1
20151,1,784.4,67.8925,2619.23,81.0626,2752.93,17.4158,9.32068,0.682153,6840802.857,505.9014691,1,1,1
20152,1,767.446,77.8987,2601.51,94.6203,2752.93,20.042,7.7041,0.669395,7310653.774,484.5169219,1,1,1
20153,1,833.76,22.628,2649.2,35.4002,2752.93,10.7929,11.1397,0.698478,5118123.919,457.1977218,1,1,1
20154,1,827.437,32.5466,2651.78,38.7693,2752.93,11.6841,9.52154,0.695934,4770687.601,508.7113263,1,1,1
20155,1,821.192,42.5857,2654.39,39.3702,2752.93,11.7393,9.01647,0.691742,5783715.304,549.0533149,1,1,1
20156,1,836.063,54.6772,2672.26,26.4202,2752.93,9.33136,8.41696,0.687952,5398543.052,418.3036952,1,1,1
20157,1,822.519,93.2706,2687.19,35.5277,2752.93,7.66337,6.35919,0.698673,6212481.358,402.2139636,1,1,1
20158,1,816.742,104.082,2689.5,39.9693,2752.93,7.3966,5.68254,0.724552,6315297.239,410.7670366,1,1,1
20159,1,811.277,114.315,2690.34,39.8806,2752.93,7.11517,5.72904,0.751186,6337901.972,397.6119659,1,1,1
20160,1,805.899,124.366,2691.09,39.8986,2752.93,6.72644,5.32269,0.751945,6402633.642,397.9639946,1,1,1
20161,1,795.417,144.47,2692.7,39.9349,2752.93,6.37626,3.89516,0.753249,5584381.99,398.703757,1,1,1
20162,1,785.311,155.205,2694.46,39.9719,2752.93,5.62042,3.7805,0.754501,5587920.962,399.4722205,1,1,1
20163,1,727.613,16.8874,2709.64,40.2265,2752.93,6.75494,5.05173,0.706388,6297997.619,511.9427595,1,1,1
20164,1,761.356,111.76,2698.6,40.101,2752.93,6.33556,3.35873,0.761086,4951237.765,1009.931878,1,1,1
20165,1,756.197,93.1668,2700.54,40.0867,2752.93,6.53799,3.91896,0.735464,5230964.963,474.0331627,1,1,1
20166,1,746.338,69.4309,2703.14,40.1298,2752.93,6.66917,4.20581,0.689186,5784097.573,475.1045251,1,1,1
20167,1,741.645,57.5634,2704.52,40.1513,2752.93,6.61552,4.25325,0.694338,5814216.432,475.5437528,1,1,1
20168,1,737.038,45.595,2705.96,40.1738,2752.93,6.7567,5.0953,0.700739,6601352.988,484.2385789,1,1,1
20169,1,777.405,57.9477,2600.09,75.9404,2752.93,18.6843,7.55047,0.683129,6984877.894,493.6979559,1,1,1
20170,1,820.979,81.5985,2679.29,34.3168,2752.93,8.50348,7.05526,0.679591,6076521.631,491.4380118,1,1,1
20171,1,827.908,68.6339,2675.95,30.1922,2752.93,8.78354,7.10604,0.683912,5763279.492,495.9931852,1,1,1
20172,1,731.087,31.1806,2698.04,49.991,2752.93,7.76694,7.25551,0.70471,6193692.198,335.2503769,1,1,1
20173,1,641.689,31.4144,2525.06,209.246,2752.93,24.716,10.4631,0.671619,5084526.843,684.6580868,1,1,1
20174,1,644.259,30.3396,2537.39,198.804,2752.93,23.117,11.4659,0.690779,4643239.319,582.3661929,1,1,1
20175,1,647.122,31.6819,2551.24,185.901,2752.93,21.1799,11.3535,0.697909,4635220.583,627.0776957,1,1,1
20176,1,652.981,33.1356,2576.97,162.475,2752.93,18.7123,7.35048,0.719034,3766816.456,677.2880807,1,1,1
20177,1,661.174,33.5637,2604.21,138.258,2752.93,17.3377,5.58868,0.739336,5183156.844,699.692379,1,1,1
20178,1,664.771,27.5422,2610.82,133.284,2752.93,17.4212,4.53251,0.744995,6098456.56,352.6015958,1,1,1
20179,1,674.612,25.2033,2639.57,108.132,2752.93,14.8741,6.60549,0.760945,4511161.74,349.0705269,1,1,1
20180,1,678.479,19.7272,2647.71,101.895,2752.93,13.7992,6.99573,0.765069,2819607.77,444.4939192,1,1,1
20181,1,697.78,26.5302,2663.28,85.7214,2752.93,12.5627,9.82683,0.763313,4216828.78,340.4344262,1,1,1
20182,1,695.392,42.6045,2652.85,93.4756,2752.93,12.9949,9.296,0.758142,5665562.625,264.4043933,1,1,1
20183,1,695.39,52.9645,2645.94,97.9658,2752.93,12.8607,10.8134,0.749199,6855394.194,356.1557102,1,1,1
20184,1,702.742,71.4582,2640.3,100.274,2752.93,12.1896,7.96138,0.739025,5036041.977,674.5880556,1,1,1
20185,1,710.652,82.9592,2638.6,100.213,2752.93,11.1047,10.2687,0.73441,4534595.706,674.5885452,1,1,1
20186,1,718.87,93.7232,2636.99,100.152,2752.93,9.10672,6.6476,0.728608,4325391.705,674.5183794,1,1,1
20187,1,686.296,72.7151,2598.43,137.646,2752.93,13.3225,7.93031,0.710669,4766267.001,2278.648441,1,1,1
20188,1,580.335,31.0039,2545.71,202.341,2752.93,14.0882,7.56917,0.721124,4278983.351,427.1364149,1,1,1
20189,1,570.491,42.8439,2534.67,215.379,2752.93,15.459,7.06143,0.715459,4640310.348,657.2205007,1,1,1
20190,1,543.156,30.7792,2512.69,218.397,2752.93,13.5301,6.94179,0.698186,4302513.456,606.7224872,1,1,1
20191,1,484.353,26.6503,2459.83,249.646,2752.93,11.8057,7.61297,0.640887,5096034.277,370.2319958,1,1,1
20192,1,494.653,47.7343,2457.17,261.619,2752.93,14.8269,7.14102,0.648079,5054434.035,312.0343409,1,1,1
20193,1,500.317,57.3273,2456.18,267.439,2752.93,15.8677,5.43234,0.657566,5382689.654,302.5384551,1,1,1
20194,1,523.566,94.6441,2452.62,292.552,2752.93,20.0151,5.80859,0.657674,5036557.648,274.1114574,1,1,1
20195,1,546.69,69.2116,2493.15,254.475,2752.93,18.523,6.68669,0.686889,4253720.041,609.0547996,1,1,1
20196,1,561.085,63.971,2509.91,238.18,2752.93,17.9659,7.43065,0.70172,4982468.955,609.0474039,1,1,1
20197,1,600.212,34.7352,2547.82,199.219,2752.93,17.4684,6.10524,0.723818,3965345.142,439.4099591,1,1,1
20198,1,507.64,36.3891,2480.11,241.223,2752.93,14.1776,7.7916,0.666223,5089346.211,727.7432505,1,1,1
